ReviewID,CustomerID,ProductID,ReviewDate,Rating,ReviewText
1300,6,11,4/14/2024,4,Customer  support  was  very  helpful.
1301,79,13,5/28/2025,4,"Great  purchase,  very  satisfied."
1302,20,11,11/29/2023,3,"Good  quality,  but  could  be  cheaper."
1303,99,3,3/22/2024,4,Customer  support  was  very  helpful.
1304,77,15,5/9/2024,3,"Average  experience,  nothing  special."
1305,24,4,1/26/2025,1,The    product  arrived  late.
1306,89,1,9/3/2023,4,Customer  support  was  very  helpful.
1307,36,13,5/16/2024,3,"Average    experience,  nothing  special."
1308,46,5,2/3/2025,4,"Great  purchase,    very  satisfied."
1309,53,8,10/12/2024,4,"I  love  this  product,    will  buy  again!"
1310,96,17,11/19/2025,3,"Good    quality,  but  could  be  cheaper."
1311,71,13,1/29/2023,5,"Great  purchase,  very  satisfied."
1312,11,18,5/16/2023,4,"Good  quality,  but  could  be  cheaper."
1313,2,2,6/30/2025,5,The  build  quality    is  impressive.
1314,63,2,3/17/2025,5,Amazing  value  for  the  price.
1315,85,14,5/28/2023,4,"I    love  this  product,  will  buy  again!"
1316,40,20,5/24/2025,2,"The  product  is  okay,  but  the  instructions  were  unclear."
1317,24,8,11/8/2025,1,The  product  arrived  late.
1318,28,1,2/13/2024,3,"Average  experience,  nothing  special."
1319,84,6,7/20/2024,1,Product  did  not  meet  my    expectations.
1320,74,10,11/26/2024,1,I  had  a  bad  experience  with  this  product.
1321,32,3,2/25/2025,2,The  product  arrived  late.
1322,70,16,4/15/2024,1,Product  did  not  meet  my  expectations.
1323,61,17,10/27/2025,1,Product  did    not  meet  my  expectations.
1324,36,10,12/27/2025,4,Customer  support  was  very  helpful.
1325,66,12,8/7/2024,3,"I  love  this  product,  will  buy  again!"
1326,69,4,6/9/2024,5,"Great  purchase,  very  satisfied."
1327,37,9,5/20/2025,2,"Average  experience,  nothing  special."
1328,97,11,12/23/2025,4,Customer  support  was  very  helpful.
1329,45,19,1/3/2024,2,Not  worth  the  money.
1330,24,12,5/31/2025,2,Not  worth  the  money.
1331,88,5,6/2/2025,4,The  quality  is  top-notch.
1332,72,4,6/15/2024,5,Amazing  value  for  the    price.
1333,6,3,12/6/2023,3,"The  product  is  okay,  but  the  instructions  were  unclear."
1334,39,11,4/3/2025,4,"I  love  this  product,  will  buy  again!"
1335,43,15,3/6/2025,4,The  quality  is  top-notch.
1336,95,9,11/27/2023,1,"Not  satisfied,  the    product  broke  after  a  week."
1337,89,4,10/9/2023,3,"Average  experience,  nothing  special."
1338,44,13,2/1/2025,2,Disappointed  with  the  performance.
1339,76,19,11/1/2024,5,The  quality  is  top-notch.
1340,62,7,7/10/2025,3,Not  worth    the  money.
1341,64,7,6/21/2023,2,"Average  experience,  nothing    special."
1342,91,1,6/3/2025,5,Customer  support  was  very  helpful.
1343,39,4,4/10/2025,5,The  build  quality  is  impressive.
1344,31,20,5/16/2025,5,The  quality  is  top-notch.
1345,55,18,10/14/2023,5,"Excellent  product,  highly  recommend!"
1346,47,6,10/14/2024,2,The  product  arrived  late.
1347,21,11,7/16/2025,4,Shipping  was  fast  and  the  item  was  well-packaged.
1348,45,19,2/14/2024,5,"I  love  this  product,  will  buy  again!"
1349,22,10,4/11/2025,4,Five  stars  for  the  quick  delivery.
1350,69,9,2/1/2024,3,"The  product  is  okay,  but  the  instructions  were  unclear."
1351,30,20,7/23/2023,1,"Not  satisfied,  the  product  broke    after  a  week."
1352,50,14,6/25/2025,5,The  quality  is    top-notch.
1353,34,5,6/30/2024,5,The  quality  is  top-notch.
1354,53,8,5/8/2024,5,"Excellent    product,  highly  recommend!"
1355,9,20,5/29/2025,5,Customer  support  was  very  helpful.
1356,14,15,4/18/2025,4,The  quality  is  top-notch.
1357,23,17,1/3/2024,1,"Terrible    customer  service,  would  not  buy  again."
1358,90,10,1/16/2024,3,Not  worth    the  money.
1359,28,4,5/25/2023,3,Not  worth  the  money.
1360,58,12,11/13/2023,2,"Average    experience,  nothing  special."
1361,96,15,3/7/2023,5,Customer  support  was  very  helpful.
1362,99,2,12/3/2025,1,Product  did  not  meet  my  expectations.
1363,16,4,7/16/2024,2,The  product  arrived  late.
